UML ID;Group Name;Parent Company;Mill Name;RSPO Status;RSPO type;Date RSPO Certification Status;Latitude;Longitude;GPS coordinates;ISO;Country;Province;District;Confidence level;Alternative name
PO1000017925;UNKNOWN;ANUGERAH JAYAINDO SENTOSA;ANUGERAH JAYAINDO SENTOSA;Not RSPO Certified;;13/01/2026;3.662.026;98.499.862;3.662026, 98.499862;IDN;Indonesia;Sumatera Utara;Jati Utomo;1-Fully Verified;
PO1000017926;UNKNOWN;GUNAJAYA KETAPANG SENTOSA;MEMBULUH SEJAHTERA;Not RSPO Certified;;13/01/2026;-2.484.264;110.351.955;-2.484264, 110.351955;IDN;Indonesia;Kalimantan Barat;Ketapang;2-High Confidence;
PO1000017927;UNKNOWN;BERAU KARETINDO LESTARI;BERAU KARETINDO LESTARI;Not RSPO Certified;;13/01/2026;2.309.012;117.017.617;2.309012, 117.017617;IDN;Indonesia;Kalimantan Timur;Berau;2-High Confidence;
PO1000017929;UNKNOWN;BERAU SAWIT SEJAHTERA;BERAU SAWIT SEJAHTERA;Not RSPO Certified;;13/01/2026;1.362.167;11.707.875;1.362167, 117.07875;IDN;Indonesia;Kalimantan Timur;Berau;2-High Confidence;
PO1000017930;UNKNOWN;SAWIT PERMAI PRATAMA;SAWIT PERMAI PRATAMA;Not RSPO Certified;;13/01/2026;-1.676.028;1.219.116;-1.676028, 121.9116;IDN;Indonesia;Sulawesi Tengah;Momo;2-High Confidence;
PO1000017931;UNKNOWN;MITRA ANDALAN SAWIT;MITRA ANDALAN SAWIT;Not RSPO Certified;;13/01/2026;-2.202.972;119.215.194;-2.202972, 119.215194;IDN;Indonesia;Sulawesi Barat;Babana;2-High Confidence;
PO1000017932;UNKNOWN;ERAKARYA MUKTI JAYA;ERAKARYA MUKTI JAYA;Not RSPO Certified;;13/01/2026;1.847.465;100.963.538;1.847465, 100.963538;IDN;Indonesia;Riau;Rokan Hilir;2-High Confidence;
PO1000017934;UNKNOWN;AGRO MUARA RUPIT;AGRO MUARA RUPIT;Not RSPO Certified;;13/01/2026;-2.605.417;102.863.556;-2.605417, 102.863556;IDN;Indonesia;Sumatera Selatan;Musi Rawas;2-High Confidence;
PO1000017935;UNKNOWN;NAGA BULAN;NAGA BULAN;Not RSPO Certified;;13/01/2026;3.272.823;99.101.673;3.272823, 99.101673;IDN;Indonesia;Sumatera Utara;Serdang Bedagai;2-High Confidence;
PO1000017938;UNKNOWN;LESTARI GEMILANG INTISAWIT;BENGKIRAI JAYA;Not RSPO Certified;;13/01/2026;-1.553.352;110.604.342;-1.553352, 110.604342;IDN;Indonesia;Kalimantan Barat;Ketapang;2-High Confidence;
PO1000017964;UNKNOWN;PT. ANUGERAH PUTRA LANGKAT;PT. ANUGERAH PUTRA LANGKAT;Not RSPO Certified;;13/01/2026;3.721.329;98.199.003;3.721329, 98.199003;IDN;Indonesia;Sumatera Utara;Langkat;2-High Confidence;
PO1000017984;OLEAGINOSAS AMAZONICAS S.A (OLAMSA);OLEAGINOSAS AMAZONICAS S.A (OLAMSA);OLEAGINOSAS AMAZONICAS S.A (OLAMSA) MILL 1;Not RSPO Certified;;13/01/2026;-8.480.256;-7.484.354;-8.480256, -74.84354;PER;Peru;Pucallpa;Campoverde;2-High Confidence;
PO1000017985;CDC;CDC;CDC - MONDONI;Not RSPO Certified;;13/01/2026;41.869.556;9.420.125;4.1869556, 9.420125;CMR;Cameroon;Littoral;Bwapaki;2-High Confidence;
PO1000017986;SUPERVENTURE;BERKAT SAWIT SEJAHTERA;BERKAT ;Not RSPO Certified;;13/01/2026;-2.829.976;104.737.064;-2.829976, 104.737064;IDN;Indonesia;Sumatera Selatan;Banyuasin;2-High Confidence;
PO1000017988;Rantau Agronusa Sejahtera;Rantau Agronusa Sejahtera;Rantau Agronusa Sejahtera;Not RSPO Certified;;13/01/2026;0.45488007;1.011.784.041;0.45488007, 101.1784041;IDN;Indonesia;Riau;Kampar;2-High Confidence;
PO1000017989;SRI SRINIVASA;SRI SRINIVASA;SRI SRINIVASA OIL MILL;Not RSPO Certified;;13/01/2026;16.740.114;80.897.288;16.740114, 80.897288;IND;India;Andhra Pradesh;Morsapudi;2-High Confidence;
PO1000017990;THAWEESIN PALM OIL INDUSTRY CO., LTD;THAWEESIN PALM OIL INDUSTRY CO., LTD;THAWEESIN PALM OIL INDUSTRY CO., LTD;Not RSPO Certified;;13/01/2026;9.838.267;99.055.368;9.838267, 99.055368;THA;Thailand;Chumphon;Lang Suan;2-High Confidence;
PO1000017991;SIOL;WM AGROINDUSTRIA LTDA;WM AGROINDUSTRIA LTDA;Not RSPO Certified;;13/01/2026;-2.447.656;-48.919.357;-2.447656, -48.919357;BRA;Brazil;Pará;Moju;2-High Confidence;
PO1000017992;PZ WILMAR;EYOP INDUSTRIES LTD;EYOP INDUSTRIES LTD;Not RSPO Certified;;13/01/2026;511.551.667;8.569.869;5.11551667, 8.569869;NGA;Nigeria;Akamkpa;Mbarakom;3-Low Confidence;
PO1000017993;KAMPAR TUNGGAL AGRINDO;KAMPAR TUNGGAL AGRINDO;KAMPAR TUNGGAL AGRINDO;Not RSPO Certified;;13/01/2026;0.751669;101.189.394;0.751669, 101.189394;IDN;Indonesia;Kampar;Riau;2-High Confidence;
PO1000017994;JAROEN PALM OIL COMPANY LTD;JAROEN PALM OIL COMPANY LTD;JAROEN PALM OIL COMPANY LTD;Not RSPO Certified;;13/01/2026;10.506.099;98.977.787;10.506099, 98.977787;THA;Thailand;Chumphon;Muang Chumphon;2-High Confidence;
PO1000017995;Internusa Jaya Sajahtera;Internusa Jaya Sajahtera;Internusa Jaya Sajahtera;Not RSPO Certified;;13/01/2026;-728.015;14.077.717;-7.28015, 140.77717;IDN;Indonesia;Papua;Merauke;2-High Confidence;
PO1000017996;CITRA BORNEO UTAMA;CITRA BORNEO INDAH;SUNGAI KUNING;Not RSPO Certified;;13/01/2026;-23.084.936;111.499.368;-2.3084936, 111.499368;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Barat;2-High Confidence;
PO1000017998;KILANG ISI SAWIT SIN HUAT HIN;KILANG ISI SAWIT SIN HUAT HIN;KILANG ISI SAWIT SIN HUAT HIN;Not RSPO Certified;;13/01/2026;31.636;1.013.242;3.1636, 101.3242;MYS;Malaysia;Selangor;Kuala Selangor;2-High Confidence;
PO1000017999;SUKSES INTI PALMA;SUKSES INTI PALMA 2;SUKSES INTI PALMA 2;Not RSPO Certified;;13/01/2026;-1.714.321;10.371.259;-1.714321, 103.71259;IDN;Indonesia;Jambi;Muaro Jambi;2-High Confidence;
PO1000018000;UNKNOWN;UJUNG TANJUNG SEJAHTERA;UJUNG TANJUNG SEJAHTERA;Not RSPO Certified;;13/01/2026;1.624;101.05;1.624, 101.05;IDN;Indonesia;Riau;Rokan Hilir;2-High Confidence;
PO1000018001;UNKNOWN;TAMA BUANA JAYA;TAMA BUANA JAYA;Not RSPO Certified;;13/01/2026;-2.839.995;106.466.355;-2.839995, 106.466355;IDN;Indonesia;Bangka Belitung;Jeriji;2-High Confidence;
PO1000018002;UNKNOWN;MON JAMBEE;MON JAMBEE 2;Not RSPO Certified;;13/01/2026;4.313.171;96.178.305;4.313171, 96.178305;IDN;Indonesia;Aceh;Aceh Barat;2-High Confidence;
PO1000018003;UNKNOWN;TARO RAKAYA TASYRA;TARO RAKAYA TASYRA;Not RSPO Certified;;13/01/2026;0.4208;1.016.848;0.4208, 101.6848;IDN;Indonesia;Riau;Pelalawan;2-High Confidence;
PO1000018004;UNKNOWN;BERLIAN NUSANTARA PERKASA;BERLIAN NUSANTARA PERKASA;Not RSPO Certified;;13/01/2026;-0.6910674;116.213.101;-0.6910674, 116.213101;IDN;Indonesia;Kalimantan Timur;Kutai Barat;2-High Confidence;
PO1000018005;UNKNOWN;SRIGUNUNG INTI AGRO PERSADA;SRIGUNUNG INTI AGRO PERSADA;Not RSPO Certified;;13/01/2026;-2.469.831;10.398.958;-2.469831, 103.98958;IDN;Indonesia;Sumatera Selatan;Musi Banyuasin;2-High Confidence;
PO1000018006;UNKNOWN;TENERA SERGAI PERKASA;TENERA SERGAI PERKASA;Not RSPO Certified;;13/01/2026;317.158;9.901.612;3.17158, 99.01612;IDN;Indonesia;Sumatera Utara;Serdang Bedagai;2-High Confidence;
PO1000018007;UNKNOWN;BANKA AGRO PLANTARI;BANKA AGRO PLANTARI;Not RSPO Certified;;13/01/2026;-2.723.663;106.209.233;-2.723663, 106.209233;IDN;Indonesia;Bangka Belitung;Nyelanding;2-High Confidence;
PO1000018008;UNKNOWN;PORMAN ANUGERAH SEJATI;PORMAN ANUGERAH SEJATI;Not RSPO Certified;;13/01/2026;-1.42;102.72;-1.42, 102.72;IDN;Indonesia;Jambi;Tebo;2-High Confidence;
PO1000018009;UNKNOWN;PESONA SAWIT ABADI;PESONA SAWIT ABADI;Not RSPO Certified;;13/01/2026;1.763.286;117.966.825;1.763286, 117.966825;IDN;Indonesia;Kalimantan Timur;Berau;2-High Confidence;
PO1000018141;UNKNOWN;JAS MULIA;JAS MULIA;Not RSPO Certified;;13/01/2026;-2.571.746;120.431.947;-2.571746, 120.431947;IDN;Indonesia;Sulawesi Selatan;Luwu Utara;2-High Confidence;
PO1000018142;UNKNOWN;RAJA MARGA;LAUKE;Not RSPO Certified;;13/01/2026;2.587.611;96.081.668;2.587611, 96.081668;IDN;Indonesia;Aceh;Lauke;2-High Confidence;
PO1000018143;UNKNOWN;BETAMI BERKAH PRATAMA;BETAMI BERKAH PRATAMA;Not RSPO Certified;;13/01/2026;43.874.102;961.928.106;4.3874102, 96.1928106;IDN;Indonesia;Aceh;Aceh Barat;2-High Confidence;
PO1000018144;UNKNOWN;AGRO PLANKAN LESTARI;AGRO PLANKAN LESTARI;Not RSPO Certified;;13/01/2026;0.052418;110.862.992;0.052418, 110.862992;IDN;Indonesia;Kalimantan Barat;Sanggau;2-High Confidence;
PO1000018145;UNKNOWN;PALMAKA AGRO SEJAHTERA;PALMAKA AGRO SEJAHTERA;Not RSPO Certified;;13/01/2026;1.246.363;11.805.157;1.246363, 118.05157;IDN;Indonesia;Kalimantan Timur;Berau;2-High Confidence;
PO1000018147;IAG;HIJAU PERTIWI INDAH PLANTATIONS;LUPAK DALAM FACTORY;Not RSPO Certified;;13/01/2026;-3.290.668;114.267.049;-3.290668, 114.267049;IDN;Indonesia;Kalimantan Tengah;Kabupaten Pulang Pisau;2-High Confidence;
PO1000018148;SHANGHAI XINJIU CHEMICAL;PT SEBAUNG SAWIT PLANTATION;PT SEBAUNG SAWIT PLANTATION;Not RSPO Certified;;13/01/2026;3.835.461;117.340.454;3.835461, 117.340454;IDN;Indonesia;Kalimantan Timur;Nunukan;2-High Confidence;
PO1000018149;UNKNOWN;UNKNOWN;PROTEINAS DEL ORIENTE S.A.;Not RSPO Certified;;13/01/2026;4.101.196;-73.630.242;4.101196, -73.630242;COL;Colombia;Meta;Villavicencio;2-High Confidence;
PO1000018150;UNKNOWN;YUZANA COMPANY LTD;YUZANA COMPANY LTD;Not RSPO Certified;;13/01/2026;1.141.071.214;9.887.045.853;11.41071214, 98.87045853;MMR;Myanmar;Khamaukgyi;Aw Gyi;2-High Confidence;
PO1000018151;UNKNOWN;TALUK KUANTAN PERKASA;KCP TALUK KUANTAN PERKASA;Not RSPO Certified;;13/01/2026;151.861;10.135.322;1.51861, 101.35322;IDN;Indonesia;Riau;Bengkalis;2-High Confidence;
PO1000018152;UNKNOWN;UNKNOWN;ELEIS OIL;Not RSPO Certified;;13/01/2026;4.999.998;-6.126.855;4.999998, -6.126855;CIV;Côte d'Ivoire;Bas-Sassandra;Misseh;2-High Confidence;
PO1000018153;UNKNOWN;A.S.T. PALM OIL CO., LTD.;A.S.T. PALM OIL CO., LTD.;Not RSPO Certified;;13/01/2026;1.101.222;9.939.399;11.01222, 99.39399;THA;Thailand;Prachuap Khiri Khan;Chang Raek;2-High Confidence;
PO1000018154;UNKNOWN;HUTROCI;HUTROCI - DIVO / SASSANDRA;Not RSPO Certified;;13/01/2026;5.829.466;-5.391.048;5.829466, -5.391048;CIV;Côte d'Ivoire;Gôh-Djiboua;Lôh-Djiboua;2-High Confidence;
PO1000018155;GOZCO PLANTATIONS;GOZCO PLANTATIONS;PT PALMDALE AGROASIA MAKMUR;Not RSPO Certified;;13/01/2026;-0.026338;109.768.698;-0.026338, 109.768698;IDN;Indonesia;Kalimantan Barat;Kubu Raya;2-High Confidence;
PO1000018156;CENTRALAMERICAN PALM (PALCASA);UNKNOWN;PALCASA MILL;Not RSPO Certified;;13/01/2026;110.674.908;-844.071.645;11.0674908, -84.4071645;NIC;Nicaragua;Río San Juan;El Castillo;2-High Confidence;
PO1000018157;PLANTATIONS ET HUILERIES DU CONGO (PHC) (FORMERLY FERONIA);UNKNOWN;YALIGIMBA MILL;Not RSPO Certified;;13/01/2026;114.735.192;236.133.292;1.14735192, 23.6133292;COD;Democratic Republic of the Congo;Lokutu;Yaya;2-High Confidence;
PO1000018158;PLANTATIONS ET HUILERIES DU CONGO (PHC) (FORMERLY FERONIA);UNKNOWN;LOKUTU MILL;Not RSPO Certified;;13/01/2026;228.060.082;229.011.621;2.28060082, 22.9011621;COD;Democratic Republic of the Congo;Mongala;Yaligimba;2-High Confidence;
PO1000018159;BLATTNER;COMPAGNIE DE COMMERCE ET PLANTATION (CCP);PLANT DE BIMBI;Not RSPO Certified;;13/01/2026;185.647.297;217.702.156;1.85647297, 21.7702156;COD;Democratic Republic of the Congo;Bimbi; Kahemba;2-High Confidence;
PO1000018160;PLANTATIONS ET HUILERIES DU CONGO (PHC) (FORMERLY FERONIA);UNKNOWN;BOTEKA;Not RSPO Certified;;13/01/2026;-0.39398487;190.934.869;-0.39398487, 19.0934869;COD;Democratic Republic of the Congo;Flandria;Kinshasa;2-High Confidence;
PO1000018162;LIMAWO HOLDINGS COMPANY;UNKNOWN;TURUBU MILL;Not RSPO Certified;;13/01/2026;0.69918088;121.480.013;0.69918088, 121.480013;IDN;Indonesia;Gorontalo;Kelapa Lima;2-High Confidence;
PO1000018163;BORNEO AGRI / SULAIDY;UNKNOWN;BORNEO CITRA PERSADA ABADI;Not RSPO Certified;;13/01/2026;-0.8806605;115.994.665;-0.8806605, 115.994665;IDN;Indonesia;Kalimantan Timur;Kutai Barat;2-High Confidence;
PO1000018164;GAGAH PUTERA SATRIA (GPS);UNKNOWN;PT KUMAI SENTOSA (PLASMA);Not RSPO Certified;;13/01/2026;-327.055.382;11.182.226;-3.27055382, 111.82226;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Barat;2-High Confidence;
PO1000018165;UNKNOWN;SUNRISE CLARITY SDN BHD;SUNRISE CLARITY SDN BHD;Not RSPO Certified;;13/01/2026;5.892.778;117.959.272;5.892778, 117.959272;MYS; Malaysia; Sabah; Sandakan;2-High Confidence;
PO1000018166;INDOLMASA;UNKNOWN;INDUSTRIAS OLEAGINOSAS MONTE ALEGRE;Not RSPO Certified;;13/01/2026;-8.649;-74.976;-8.649, -74.976;PER;Peru;Campamento Neshuya;El Triunfo;2-High Confidence;
PO1000018167;UNKNOWN;PT MERBAU SAKTI TANI;MERBAU SAKTI TANI;Not RSPO Certified;;13/01/2026;-0.826292;111.450.175;-0.826292, 111.450175;IDN;Indonesia;Kalimantan Barat;Melawi;2-High Confidence;
PO1000018168;FGV;UNKNOWN;FGV TELANG 01;Not RSPO Certified;;13/01/2026;4.296.225;101.960.355;4.296225, 101.960355;MYS;Malaysia;Pahang;Lipis;2-High Confidence;
PO1000018169;GENTING;GENTING;KAPUAS MAJU JAYA/GEMILANG OIL MILL;Not RSPO Certified;;13/01/2026;-1.010.477;114.271.419;-1.010477, 114.271419;IDN;Indonesia;Kalimantan Tengah;Kapuas;2-High Confidence;
PO1000018170;CITRA BORNEO INDAH (CBI);UNKNOWN;PT BCPM (BORNEO CITRA PERSADA MANDIRI);Not RSPO Certified;;13/01/2026;-0.684057;115.788.367;-0.684057, 115.788367;IDN;Indonesia;Kalimantan Timur;Kutai Barat;2-High Confidence;
PO1000020000;UNKNOWN;PLUS SUNBEST PALM OIL MILL SDN BHD;MAJUMAS PALM OIL MILL;Not RSPO Certified;;13/01/2026;4.136.630;114.036.480;4.136630, 114.036480;MYS;Malaysia;Sarawak;Kuala Nyabor;1-Fully Verified;
PO1000020001;UNKNOWN;BENSULI ASAM SAWIT;BENSULI ASAM SAWIT;Not RSPO Certified;;13/01/2026;1.784.331;100.180.578;1.784331, 100.180578;IDN;Indonesia;Sumatera utara;Labuhanbatu Selatan;1-Fully Verified;
PO1000020002;UNKNOWN;TRI CAHAYA SAWIT;TRI CAHAYA SAWIT;Not RSPO Certified;;13/01/2026;3.094.710;99.306.452;3.094710, 99.306452;IDN;Indonesia;Sumatera utara;Simalungun Regency;1-Fully Verified;
PO1000020003;UNKNOWN;SURYA GEMILANG AGRO MANDIRI;SURYA GEMILANG AGRO MANDIRI;Not RSPO Certified;;13/01/2026;-1.261.853;103.781.534;-1.261853, 103.781534;IDN;Indonesia;Jambi;Tanjung Jabung T;2-High Confidence;
PO1000020004;UNKNOWN;ALAM SAWIT INDO;ALAM SAWIT INDO;Not RSPO Certified;;13/01/2026;4.784.308;97.804.727;4.784308, 97.804727;IDN;Indonesia;Aceh;Gampong Tampak;3-Low Confidence;
PO1000020005;UNKNOWN;GEMILANG BERSAMA UTAMA;GEMILANG BERSAMA UTAMA;Not RSPO Certified;;13/01/2026;-17.493.327;1.038.836.775;-1.7493327, 103.8836775;IDN;Indonesia;Muaro;Muaro Jambi;2-High Confidence;
PO1000020006;UNKNOWN;BANYUASIN INDUSTRI LESTARI;BANYUASIN INDUSTRI LESTARI;Not RSPO Certified;;13/01/2026;-2.756.251;104.773.156;-2.756251, 104.773156;IDN;Indonesia;Sumatera Selatan;Banyu Asin;2-High Confidence;
PO1000020007;UNKNOWN;KARYA INTI TANI;KARYA INTI TANI;Not RSPO Certified;;13/01/2026;-404.326;104.149.821;-4.04326, 104.149821;IDN;Indonesia;Sumatera Selatan;Ogan Komering Ulu;2-High Confidence;
PO1000020008;UNKNOWN;MANDIRI SAWIT BERSAMA;MANDIRI SAWIT BERSAMA 2;Not RSPO Certified;;13/01/2026;271.984;97.976.213;2.71984, 97.976213;IDN;Indonesia;Aceh;Namo Buaya;2-High Confidence;
PO1000020009;UNKNOWN;PESONA SAWIT MAKMUR;PESONA SAWIT MAKMUR;Not RSPO Certified;;13/01/2026;-4.530.511;104.474.816;-4.530511, 104.474816;IDN;Indonesia;Lampung;Karang Umpu;2-High Confidence;
PO1000020010;UNKNOWN;TENERA INTI SAWIT;TENERA INTI SAWIT;Not RSPO Certified;;13/01/2026;0.952692;100.998.521;0.952692, 100.998521;IDN;Indonesia;Riau;Sekijang;2-High Confidence;
PO1000020011;UNKNOWN;TUJUH SERANGKAI SAWIT PERDANA;TUJUH SERANGKAI SAWIT PERDANA;Not RSPO Certified;;13/01/2026;18.495;100.155.806;1.8495, 100.155806;IDN;Indonesia;Sumatera Utara;Asam Jawa;3-Low Confidence;
PO1000020012;UNKNOWN;JAYA BERSINAR SEJAHTERA;JAYA BERSINAR SEJAHTERA;Not RSPO Certified;;13/01/2026;0.116361;102.290.611;0.116361, 102.290611;IDN;Indonesia;Riau;Tanjung Air Hitam;2-High Confidence;
PO1000020013;UNKNOWN;BUNGO MAKMUR ABADI;BUNGO MAKMUR ABADI;Not RSPO Certified;;13/01/2026;-1.662.361;10.213.236;-1.662361, 102.13236;IDN;Indonesia;Bungo;Pelepat;2-High Confidence;
PO1000020014;UNKNOWN;TUMPUAN;TUMPUAN;Not RSPO Certified;;13/01/2026;128.974;10.105.527;1.28974, 101.05527;IDN;Indonesia;Riau;Petani;2-High Confidence;
PO1000020015;UNKNOWN;BINTANG SAWIT CEMERLANG;BINTANG SAWIT CEMERLANG;Not RSPO Certified;;13/01/2026;3.461.607;9.885.051;3.461607, 98.85051;IDN;Indonesia;Sumatera Utara;Batu Lokog;1-Fully Verified;
PO1000020016;UNKNOWN;TUNGGAL YUNUS ESTATE;PABRIK KAMPAR;Not RSPO Certified;;13/01/2026;0.40819;101.227.105;0.40819, 101.227105;IDN;Indonesia;Riau;Tambang;2-High Confidence;
PO1000020017;UNKNOWN;BUKIT KUANSING PERMAI;SEBRANG CENGAR;Not RSPO Certified;;13/01/2026;-0.725821;101.510.853;-0.725821, 101.510853;IDN;Indonesia;Riau;Seberang Cengar;3-Low Confidence;
PO1000020018;UNKNOWN;ANUGERAH SAWIT LANGGENG;ANUGERAH SAWIT LANGGENG;Not RSPO Certified;;13/01/2026;-3.696.961;104.280.571;-3.696961, 104.280571;IDN;Indonesia;Sumatera Selatan;Lubai;2-High Confidence;
PO1000020019;UNKNOWN;MUTIARA SAWIT SELUMA;MUTIARA SAWIT SELUMA;Not RSPO Certified;;13/01/2026;-4.245.441;102.764.472;-4.245441, 102.764472;IDN;Indonesia;Bengkulu;Seluma;2-High Confidence;
PO1000020020;UNKNOWN;SARANA SUBUR AGRINDOTAMA;SARANA SUBUR AGRINDOTAMA;Not RSPO Certified;;13/01/2026;-3.954.045;115.003.553;-3.954045, 115.003553;IDN;Indonesia;Kalimantan Selatan;Tenah Laut;2-High Confidence;
PO1000020021;UNKNOWN;SURYA OGAN NABATI;SURYA OGAN NABATI;Not RSPO Certified;;13/01/2026;-3.679.822;104.828.585;-3.679822, 104.828585;IDN;Indonesia;Sumatera Selatan;Ogan Komering Ilir;2-High Confidence;
PO1000020022;UNKNOWN;TRIOMAS FORESTRY DEVELOPMENT INDONESIA;TRIOMAS FORESTRY DEVELOPMENT INDONESIA;Not RSPO Certified;;13/01/2026;0.75645;1.024.131;0.75645, 102.4131;IDN;Indonesia;Riau;Siak;2-High Confidence;
PO1000020023;UNKNOWN;PERKASA SAWIT PERMAI ;PERKASA SAWIT PERMAI ;Not RSPO Certified;;13/01/2026;-1.066.031;11.504.491;-1.06603, 115.04491;IDN;Indonesia;Kalimantan Tengah;Hajak;2-High Confidence;
PO1000020024;UNKNOWN;BUMI SAWIT SEJAHTERA;BUMI SAWIT SEJAHTERA;Not RSPO Certified;;13/01/2026;-2.805.000;110.910;-2.805, 110.910;IDN;Indonesia;Kalimantan Barat;Danau Buntar;2-High Confidence;
PO1000020025;UNKNOWN;SUKSES SAWIT GASING;SUKSES SAWIT GASING;Not RSPO Certified;;13/01/2026;-2.839.225;104.774.827;-2.839225, 104.774827;IDN;Indonesia;Sumatera Selatan;Banyuasin;2-High Confidence;
PO1000020026;UNKNOWN;AGRO GADING SEJAHTERA;AGRO GADING SEJAHTERA;Not RSPO Certified;;13/01/2026;-4.547.801;104.146.516;-4.547801, 104.146516;IDN;Indonesia;Sumatera Selatan;Ogan Komering Ulu Timur;2-High Confidence;
PO1000020027;UNKNOWN;BENGKULU SAWIT LESTARI;BENGKULU SAWIT LESTARI 2;Not RSPO Certified;;13/01/2026;-4.129.533;102.641.887;-4.129533, 102.641887;IDN;Indonesia;Bengkulu;Seluma;2-High Confidence;
PO1000020028;UNKNOWN;MITRA SAWIT PERKASA;MITRA SAWIT PERKASA;Not RSPO Certified;;13/01/2026;1.880.778;10.013.075;1.880778, 100.13075;IDN;Indonesia;Sumatera Utara;Labuhanbatu Selatan;2-High Confidence;
PO1000020029;UNKNOWN;KURNIA PALMA BERJAYA;KURNIA PALMA BERJAYA;Not RSPO Certified;;13/01/2026;-15.189.996;10.265.057;-1.5189996, 102.65057;IDN;Indonesia;Jambi;Tebo;2-High Confidence;
PO1000020030;UNKNOWN;ARTHA NIAGA SIMPANG PETE;ARTHA NIAGA SIMPANG PETE;Not RSPO Certified;;13/01/2026;2.965.278;99.409.167;2.965278, 99.409167;IDN;Indonesia;Sumatera Utara;Simalungun;2-High Confidence;
PO1000020031;UNKNOWN;EXTRACTORA EL PAJUIL CENTRAL DEL CASANARE SAS ZOMAC;EXTRACTORA EL PAJUIL CENTRAL DEL CASANARE SAS ZOMAC;Not RSPO Certified;;13/01/2026;4.639.840;-72.013.990;4.63984, -72.01399;COL;Colombia;Casanare;Maní;2-High Confidence;
PO1000020032;UNKNOWN; ACEITES DE PALMA, S.A. DE C.V.;PLANTA ACAPETAHUA  ;Not RSPO Certified;;13/01/2026;15.209.500;-92.681.000;15.209500, -92.681000;MEX;Mexico;Chiapas;Río Arriba;1-Fully verified;
PO1000020033;UNKNOWN;PAMOL;PAMOL;Not RSPO Certified;;13/01/2026;471.089;899.242;4.71089, 8.99242;CMR;Cameroon;Ndian;Ekundo-Titi;3-Low Confidence;
PO1000020034;UNKNOWN;CDC;CDC PALM OIL;Not RSPO Certified;;13/01/2026;4.208.536;8.993.585;4.208536, 8.993585;CMR;Cameroon;Fako;Idenau;2-High Confidence;
PO1000020035;UNKNOWN;PAMOL;USINE D'EKONDO TITI (LOBE ESTATE);Not RSPO Certified;;13/01/2026;4.601.771;9.076.882;4.601771, 9.076882;CMR;Cameroon;Ndian;Ekundo-Titi;2-High Confidence;
PO1000020036;UNKNOWN;PAMOL;USINE DE MUNDEMBA (NDIAN ESTATE) / BULU OIL MILL;Not RSPO Certified;;13/01/2026;4.931.667;8.859.079;4.931667, 8.859079;CMR;Cameroon;Ndian;Ikasa;2-High Confidence;
PO1000020037;KONNEX INVESTMENTS LIMITED ;LIBERIA NATURAL PRODUCE INCORPORATED;LNPI;Not RSPO Certified;;13/01/2026;5.253.297;-91.680.171;5.253297, -9.1680171;LBR;Liberia;Butau;Tabogowia;2-High Confidence;
PO1000020038;UNKNOWN;AWAN ALAM ANUGRA;AWAN ALAM ANUGRA;Not RSPO Certified;;13/01/2026;40.337;982.358;4.03369, 98.23582;IDN;Indonesia;Sumatera Utara;Langkat;2-High Confidence;
PO1000020039;UNKNOWN;SEJAHTERA TANI DAMAI;SEJAHTERA TANI DAMAI;Not RSPO Certified;;13/01/2026;-355.056;11.481.571;-3.55056, 114.81571;IDN;Indonesia;Kalimantan Selatan;Tanah Laut;2-High Confidence;
PO1000020040;UNKNOWN;BAKTI EMAS SURYA TERANG;BAKTI EMAS SURYA TERANG;Not RSPO Certified;;13/01/2026;-225.174;1.128.257;-2.25174, 112.8257;IDN;Indonesia;Kotawaringin Timur;Kotawaringin Timur;2-High Confidence;
PO1000020041;UNKNOWN;BERKAH ALAM FAJAR MAS;BERKAH ALAM FAJAR MAS;Not RSPO Certified;;13/01/2026;-3.151;113.645;-3.151, 113.645;IDN;Indonesia;Kalimantan Tengah;Pulang Pisau;2-High Confidence;
PO1000020042;UNKNOWN;CITRA AGRO ABADI;CITRA AGRO ABADI;Not RSPO Certified;;13/01/2026;-1.773;113.856;-1.773, 113.856;IDN;Indonesia;Kalimantan Tengah;Pulang Pisau;2-High Confidence;
PO1000020043;UNKNOWN;WANA HIJAU SEMESTA;WANA HIJAU SEMESTA;Not RSPO Certified;;13/01/2026;1.515;109.598;1.515, 109.598;IDN;Indonesia;Kalimantan Barat;Sambas;2-High Confidence;
PO1000020044;UNKNOWN;PP LONDON SUMATERA INDONESIA;ISUY MAKMUR;Not RSPO Certified;;13/01/2026;-0.543132;116.044.963;-0.543132, 116.044963;IDN;Indonesia;Kalimantan Timur;Kutai Barat;2-High Confidence;
PO1000020045;UNKNOWN;SUKSES SAWIT SEJATI;MADINA DUA;Not RSPO Certified;;13/01/2026;0.930798;99.023.199;0.930798, 99.023199;IDN;Indonesia;Sumatera Utara;Mandailing Natal;2-High Confidence;
PO1000020046;UNKNOWN;JHONLIN AGRO RAYA;JHONLIN AGRO RAYA;Not RSPO Certified;;13/01/2026;-3.083;115.781;-3.083, 115.781;IDN;Indonesia;Kalimantan Selatan;Kota Baru;2-High Confidence;
